security,trade_date,display_name,open,close,high,low,pre_close,change_pct,volume
RUT,2020-04-03,罗素2000指数,1082.9,1052.05,1082.9,1035.39,1085.81,-3.11,0.0
RUT,2020-04-02,罗素2000指数,1071.46,1085.81,1102.36,1055.6,1071.99,1.29,0.0
RUT,2020-04-01,罗素2000指数,1127.73,1071.99,1127.73,1064.6,1153.1,-7.03,0.0
RUT,2020-03-31,罗素2000指数,1155.68,1153.1,1164.63,1130.34,1158.32,-0.45,0.0
RUT,2020-03-30,罗素2000指数,1134.14,1158.32,1158.64,1119.95,1131.99,2.33,0.0
RUT,2020-03-27,罗素2000指数,1163.92,1131.99,1163.92,1125.68,1180.32,-4.09,0.0
RUT,2020-03-26,罗素2000指数,1116.3,1180.32,1180.32,1116.3,1110.37,6.3,0.0
RUT,2020-03-25,罗素2000指数,1100.14,1110.37,1146.81,1075.85,1096.56,1.26,0.0
RUT,2020-03-24,罗素2000指数,1041.07,1096.56,1096.54,1041.07,1002.42,9.39,0.0
RUT,2020-03-23,罗素2000指数,1014.08,1002.42,1017.89,966.42,1013.89,-1.13,0.0
RUT,2020-03-20,罗素2000指数,1064.72,1013.89,1087.72,1009.53,1058.75,-4.24,0.0
RUT,2020-03-19,罗素2000指数,988.71,1058.75,1069.15,968.86,991.16,6.82,0.0
RUT,2020-03-18,罗素2000指数,1057.65,991.16,1062.88,966.22,1106.51,-10.42,0.0
RUT,2020-03-17,罗素2000指数,1043.87,1106.51,1106.68,1011.95,1037.42,6.66,0.0
RUT,2020-03-16,罗素2000指数,1174.97,1037.42,1174.97,1035.19,1209.46,-14.22,0.0
RUT,2020-03-13,罗素2000指数,1153.76,1209.46,1209.46,1109.39,1122.93,7.71,0.0
RUT,2020-03-12,罗素2000指数,1253.87,1122.93,1253.87,1121.72,1264.3,-11.18,0.0
RUT,2020-03-11,罗素2000指数,1349.24,1264.3,1349.24,1249.28,1350.9,-6.41,0.0
RUT,2020-03-10,罗素2000指数,1329.88,1350.9,1351.48,1288.93,1313.44,2.85,0.0
RUT,2020-03-09,罗素2000指数,1396.24,1313.44,1396.24,1310.76,1449.22,-9.37,0.0
RUT,2020-03-06,罗素2000指数,1476.63,1449.22,1476.63,1417.27,1478.82,-2.0,0.0
RUT,2020-03-05,罗素2000指数,1522.85,1478.82,1522.85,1462.92,1531.2,-3.42,0.0
RUT,2020-03-04,罗素2000指数,1500.15,1531.2,1531.2,1494.58,1486.08,3.04,0.0
RUT,2020-03-03,罗素2000指数,1518.52,1486.08,1539.74,1472.74,1518.49,-2.13,0.0
RUT,2020-03-02,罗素2000指数,1476.59,1518.49,1518.51,1463.06,1476.43,2.85,0.0
RUT,2020-02-28,罗素2000指数,1496.83,1476.43,1496.83,1448.21,1497.87,-1.43,0.0
RUT,2020-02-27,罗素2000指数,1545.25,1497.87,1553.98,1495.89,1552.76,-3.54,0.0
RUT,2020-02-26,罗素2000指数,1572.27,1552.76,1588.32,1551.39,1571.9,-1.22,0.0
RUT,2020-02-25,罗素2000指数,1630.87,1571.9,1633.11,1568.97,1628.1,-3.45,0.0
RUT,2020-02-24,罗素2000指数,1676.65,1628.1,1676.65,1620.14,1678.61,-3.01,0.0
RUT,2020-02-21,罗素2000指数,1694.73,1678.61,1694.73,1673.2,1696.07,-1.03,0.0
RUT,2020-02-20,罗素2000指数,1689.42,1696.07,1698.91,1677.62,1692.57,0.21,0.0
RUT,2020-02-19,罗素2000指数,1685.33,1692.57,1698.16,1685.33,1683.52,0.54,0.0
RUT,2020-02-18,罗素2000指数,1686.03,1683.52,1687.38,1674.6,1687.58,-0.24,0.0
RUT,2020-02-14,罗素2000指数,1694.87,1687.58,1695.17,1683.47,1693.74,-0.36,0.0
RUT,2020-02-13,罗素2000指数,1684.58,1693.74,1696.54,1680.38,1689.38,0.26,0.0
RUT,2020-02-12,罗素2000指数,1684.39,1689.38,1690.06,1683.02,1677.51,0.71,0.0
RUT,2020-02-11,罗素2000指数,1674.5,1677.51,1686.01,1674.0,1667.67,0.59,0.0
RUT,2020-02-10,罗素2000指数,1654.92,1667.67,1667.7,1653.67,1656.78,0.66,0.0
RUT,2020-02-07,罗素2000指数,1673.53,1656.78,1673.53,1654.31,1677.46,-1.23,0.0
RUT,2020-02-06,罗素2000指数,1685.44,1677.46,1689.17,1677.29,1681.92,-0.27,0.0
RUT,2020-02-05,罗素2000指数,1667.95,1681.92,1682.96,1667.38,1656.77,1.52,0.0
RUT,2020-02-04,罗素2000指数,1644.42,1656.77,1661.0,1644.42,1632.21,1.5,0.0
RUT,2020-02-03,罗素2000指数,1618.8,1632.21,1636.88,1618.8,1614.06,1.12,0.0
RUT,2020-01-31,罗素2000指数,1643.69,1614.06,1643.69,1610.64,1648.22,-2.07,0.0
RUT,2020-01-30,罗素2000指数,1641.47,1648.22,1648.43,1630.94,1649.22,-0.06,0.0
RUT,2020-01-29,罗素2000指数,1661.08,1649.22,1663.77,1649.0,1658.31,-0.55,0.0
RUT,2020-01-28,罗素2000指数,1651.13,1658.31,1661.19,1651.13,1644.14,0.86,0.0
RUT,2020-01-27,罗素2000指数,1660.82,1644.14,1660.82,1632.26,1662.23,-1.09,0.0
RUT,2020-01-24,罗素2000指数,1687.81,1662.23,1689.15,1653.19,1685.01,-1.35,0.0
RUT,2020-01-23,罗素2000指数,1680.54,1685.01,1687.85,1666.47,1684.46,0.03,0.0
RUT,2020-01-22,罗素2000指数,1691.07,1684.46,1694.37,1682.94,1685.9,-0.09,0.0
RUT,2020-01-21,罗素2000指数,1695.45,1685.9,1695.45,1684.26,1699.64,-0.81,0.0
RUT,2020-01-17,罗素2000指数,1712.93,1699.64,1715.08,1697.69,1705.22,-0.33,0.0
RUT,2020-01-16,罗素2000指数,1691.82,1705.22,1706.17,1691.82,1682.4,1.36,0.0
RUT,2020-01-15,罗素2000指数,1673.69,1682.4,1688.12,1673.4,1675.74,0.4,0.0
RUT,2020-01-14,罗素2000指数,1668.39,1675.74,1684.34,1662.86,1669.61,0.37,0.0
RUT,2020-01-13,罗素2000指数,1658.98,1669.61,1669.61,1652.32,1657.64,0.72,0.0
RUT,2020-01-10,罗素2000指数,1665.47,1657.64,1666.75,1654.01,1664.99,-0.44,0.0
RUT,2020-01-09,罗素2000指数,1669.86,1664.99,1671.82,1663.78,1663.59,0.08,0.0
RUT,2020-01-08,罗素2000指数,1658.47,1663.59,1669.29,1658.23,1658.31,0.32,0.0
RUT,2020-01-07,罗素2000指数,1659.73,1658.31,1662.1,1653.33,1663.26,-0.3,0.0
RUT,2020-01-06,罗素2000指数,1650.66,1663.26,1664.85,1645.5,1660.87,0.14,0.0
RUT,2020-01-03,罗素2000指数,1655.02,1660.87,1664.04,1648.54,1666.77,-0.35,0.0
RUT,2020-01-02,罗素2000指数,1675.9,1666.77,1678.14,1653.52,1668.47,-0.1,0.0
RUT,2019-12-31,罗素2000指数,1660.05,1668.47,1673.34,1659.83,1664.15,0.26,0.0
RUT,2019-12-30,罗素2000指数,1669.88,1664.15,1670.22,1658.05,1669.03,-0.29,0.0
RUT,2019-12-27,罗素2000指数,1681.25,1669.03,1681.68,1666.43,1677.67,-0.51,0.0
RUT,2019-12-26,罗素2000指数,1680.22,1677.67,1680.36,1675.1,1678.01,-0.02,0.0
RUT,2019-12-24,罗素2000指数,1676.23,1678.01,1678.09,1673.74,1674.14,0.23,0.0
RUT,2019-12-23,罗素2000指数,1673.98,1674.14,1675.31,1666.19,1671.9,0.13,0.0
RUT,2019-12-20,罗素2000指数,1670.6,1671.9,1674.43,1668.86,1667.09,0.29,0.0
RUT,2019-12-19,罗素2000指数,1662.52,1667.09,1667.23,1660.62,1661.73,0.32,0.0
RUT,2019-12-18,罗素2000指数,1660.49,1661.73,1663.38,1654.73,1657.56,0.25,0.0
RUT,2019-12-17,罗素2000指数,1650.59,1657.56,1657.7,1649.63,1649.94,0.46,0.0
RUT,2019-12-16,罗素2000指数,1647.2,1649.94,1658.62,1647.2,1637.98,0.73,0.0
RUT,2019-12-13,罗素2000指数,1643.83,1637.98,1650.19,1632.65,1644.81,-0.42,0.0
RUT,2019-12-12,罗素2000指数,1631.8,1644.81,1654.07,1629.86,1631.93,0.79,0.0
RUT,2019-12-11,罗素2000指数,1633.43,1631.93,1634.43,1626.74,1631.71,0.01,0.0
RUT,2019-12-10,罗素2000指数,1629.1,1631.71,1633.74,1626.37,1629.62,0.13,0.0
RUT,2019-12-09,罗素2000指数,1631.47,1629.62,1636.44,1629.62,1633.84,-0.26,0.0
RUT,2019-12-06,罗素2000指数,1620.92,1633.84,1637.9,1620.92,1614.83,1.18,0.0
RUT,2019-12-05,罗素2000指数,1617.17,1614.83,1620.84,1611.8,1613.9,0.06,0.0
RUT,2019-12-04,罗素2000指数,1607.68,1613.9,1618.38,1607.68,1602.63,0.7,0.0
RUT,2019-12-03,罗素2000指数,1602.76,1602.63,1603.08,1589.73,1607.58,-0.31,0.0
RUT,2019-12-02,罗素2000指数,1626.56,1607.58,1627.34,1606.63,1624.5,-1.04,0.0
RUT,2019-11-29,罗素2000指数,1630.16,1624.5,1633.59,1623.92,1634.1,-0.59,0.0
RUT,2019-11-27,罗素2000指数,1626.8,1634.1,1634.77,1626.8,1624.23,0.61,0.0
RUT,2019-11-26,罗素2000指数,1621.9,1624.23,1630.28,1619.95,1621.9,0.14,0.0
RUT,2019-11-25,罗素2000指数,1594.49,1621.9,1623.99,1594.49,1588.94,2.07,0.0
RUT,2019-11-22,罗素2000指数,1588.89,1588.94,1591.31,1581.81,1583.96,0.31,0.0
RUT,2019-11-21,罗素2000指数,1594.1,1583.96,1595.61,1581.04,1591.61,-0.48,0.0
RUT,2019-11-20,罗素2000指数,1593.44,1591.61,1602.71,1581.98,1598.29,-0.42,0.0
RUT,2019-11-19,罗素2000指数,1594.96,1598.29,1602.96,1592.04,1592.34,0.37,0.0
RUT,2019-11-18,罗素2000指数,1594.11,1592.34,1594.11,1588.55,1596.45,-0.26,0.0
RUT,2019-11-15,罗素2000指数,1594.06,1596.45,1598.2,1591.04,1588.79,0.48,0.0
RUT,2019-11-14,罗素2000指数,1587.35,1588.79,1594.71,1586.68,1589.18,-0.02,0.0
RUT,2019-11-13,罗素2000指数,1588.29,1589.18,1591.85,1581.06,1595.12,-0.37,0.0
RUT,2019-11-12,罗素2000指数,1595.62,1595.12,1604.64,1593.41,1594.77,0.02,0.0
RUT,2019-11-11,罗素2000指数,1592.75,1594.77,1595.44,1588.31,1598.86,-0.26,0.0
RUT,2019-11-08,罗素2000指数,1590.96,1598.86,1598.93,1587.49,1593.99,0.31,0.0
RUT,2019-11-07,罗素2000指数,1598.25,1593.99,1607.41,1590.33,1589.54,0.28,0.0
RUT,2019-11-06,罗素2000指数,1598.42,1589.54,1598.42,1587.02,1599.61,-0.63,0.0
RUT,2019-11-05,罗素2000指数,1598.94,1599.61,1608.8,1597.93,1597.4,0.14,0.0
RUT,2019-11-04,罗素2000指数,1597.1,1597.4,1602.06,1593.74,1589.33,0.51,0.0
RUT,2019-11-01,罗素2000指数,1569.2,1589.33,1589.33,1569.2,1562.45,1.72,0.0
RUT,2019-10-31,罗素2000指数,1570.19,1562.45,1570.48,1552.87,1572.85,-0.66,0.0
RUT,2019-10-30,罗素2000指数,1575.61,1572.85,1575.61,1562.05,1577.07,-0.27,0.0
RUT,2019-10-29,罗素2000指数,1571.76,1577.07,1581.13,1569.46,1571.93,0.33,0.0
RUT,2019-10-28,罗素2000指数,1563.5,1571.93,1576.99,1563.5,1558.71,0.85,0.0
RUT,2019-10-25,罗素2000指数,1548.99,1558.71,1562.56,1547.78,1550.18,0.55,0.0
RUT,2019-10-24,罗素2000指数,1556.6,1550.18,1557.33,1544.89,1552.86,-0.17,0.0
RUT,2019-10-23,罗素2000指数,1550.59,1552.86,1554.68,1545.89,1550.87,0.13,0.0
RUT,2019-10-22,罗素2000指数,1550.77,1550.87,1557.89,1547.31,1550.14,0.05,0.0
RUT,2019-10-21,罗素2000指数,1541.73,1550.14,1557.02,1541.73,1535.48,0.95,0.0
RUT,2019-10-18,罗素2000指数,1539.24,1535.48,1540.72,1525.47,1541.84,-0.41,0.0
RUT,2019-10-17,罗素2000指数,1530.18,1541.84,1542.66,1530.18,1525.06,1.1,0.0
RUT,2019-10-16,罗素2000指数,1521.48,1525.06,1529.6,1520.4,1523.3,0.12,0.0
RUT,2019-10-15,罗素2000指数,1508.54,1523.3,1528.42,1507.8,1505.43,1.19,0.0
RUT,2019-10-14,罗素2000指数,1507.33,1505.43,1508.62,1499.98,1511.9,-0.43,0.0
RUT,2019-10-11,罗素2000指数,1486.96,1511.9,1525.83,1486.96,1485.36,1.79,0.0
RUT,2019-10-10,罗素2000指数,1480.71,1485.36,1491.57,1480.71,1479.46,0.4,0.0
RUT,2019-10-09,罗素2000指数,1480.0,1479.46,1484.83,1476.51,1472.6,0.47,0.0
RUT,2019-10-08,罗素2000指数,1494.61,1472.6,1494.61,1472.55,1497.79,-1.68,0.0
RUT,2019-10-07,罗素2000指数,1498.71,1497.79,1507.33,1492.61,1500.7,-0.19,0.0
RUT,2019-10-04,罗素2000指数,1486.57,1500.7,1500.77,1482.02,1486.35,0.97,0.0
RUT,2019-10-03,罗素2000指数,1476.44,1486.35,1487.35,1462.22,1479.63,0.45,0.0
RUT,2019-10-02,罗素2000指数,1493.07,1479.63,1493.07,1469.08,1493.43,-0.92,0.0
RUT,2019-10-01,罗素2000指数,1523.85,1493.43,1539.09,1491.55,1523.37,-1.97,0.0
RUT,2019-09-30,罗素2000指数,1521.49,1523.37,1530.66,1518.34,1520.48,0.19,0.0
RUT,2019-09-27,罗素2000指数,1534.12,1520.48,1539.37,1515.64,1533.33,-0.84,0.0
RUT,2019-09-26,罗素2000指数,1549.54,1533.33,1549.54,1531.04,1550.65,-1.12,0.0
RUT,2019-09-25,罗素2000指数,1533.14,1550.65,1552.94,1530.7,1533.59,1.11,0.0
RUT,2019-09-24,罗素2000指数,1559.48,1533.59,1562.63,1530.33,1558.25,-1.58,0.0
RUT,2019-09-23,罗素2000指数,1556.91,1558.25,1563.64,1552.45,1559.76,-0.1,0.0
RUT,2019-09-20,罗素2000指数,1561.63,1559.76,1570.02,1554.25,1561.47,-0.11,0.0
RUT,2019-09-19,罗素2000指数,1570.76,1561.47,1581.35,1560.92,1568.34,-0.44,0.0
RUT,2019-09-18,罗素2000指数,1577.55,1568.34,1577.55,1557.15,1578.29,-0.63,0.0
RUT,2019-09-17,罗素2000指数,1582.37,1578.29,1582.37,1569.41,1584.6,-0.4,0.0
RUT,2019-09-16,罗素2000指数,1574.73,1584.6,1590.49,1570.5,1578.14,0.41,0.0
RUT,2019-09-13,罗素2000指数,1579.23,1578.14,1589.45,1577.11,1575.07,0.2,0.0
RUT,2019-09-12,罗素2000指数,1575.8,1575.07,1580.72,1562.81,1575.71,-0.04,0.0
RUT,2019-09-11,罗素2000指数,1543.87,1575.71,1575.83,1541.88,1542.99,2.12,0.0
RUT,2019-09-10,罗素2000指数,1523.57,1542.99,1543.63,1516.56,1524.23,1.23,0.0
RUT,2019-09-09,罗素2000指数,1507.53,1524.23,1526.1,1506.77,1505.17,1.27,0.0
RUT,2019-09-06,罗素2000指数,1511.51,1505.17,1517.01,1504.91,1510.75,-0.37,0.0
RUT,2019-09-05,罗素2000指数,1491.27,1510.75,1521.79,1491.27,1484.76,1.75,0.0
RUT,2019-09-04,罗素2000指数,1475.36,1484.76,1487.94,1475.36,1472.28,0.85,0.0
RUT,2019-09-03,罗素2000指数,1494.03,1472.28,1494.03,1467.47,1494.84,-1.51,0.0
RUT,2019-08-30,罗素2000指数,1499.07,1494.84,1504.45,1488.34,1496.72,-0.13,0.0
RUT,2019-08-29,罗素2000指数,1478.48,1496.72,1498.78,1478.48,1472.71,1.63,0.0
RUT,2019-08-28,罗素2000指数,1455.9,1472.71,1478.03,1450.32,1456.04,1.15,0.0
RUT,2019-08-27,罗素2000指数,1479.46,1456.04,1485.67,1454.91,1476.0,-1.35,0.0
RUT,2019-08-26,罗素2000指数,1461.59,1476.0,1476.34,1461.59,1459.49,1.13,0.0
RUT,2019-08-23,罗素2000指数,1504.3,1459.49,1505.68,1456.9,1506.0,-3.09,0.0
RUT,2019-08-22,罗素2000指数,1510.8,1506.0,1516.47,1500.37,1509.85,-0.25,0.0
RUT,2019-08-21,罗素2000指数,1498.54,1509.85,1512.08,1498.54,1498.01,0.79,0.0
RUT,2019-08-20,罗素2000指数,1508.63,1498.01,1508.63,1497.77,1508.85,-0.72,0.0
RUT,2019-08-19,罗素2000指数,1496.62,1508.85,1515.34,1496.62,1493.64,1.02,0.0
RUT,2019-08-16,罗素2000指数,1462.13,1493.64,1494.68,1462.13,1461.65,2.19,0.0
RUT,2019-08-15,罗素2000指数,1467.58,1461.65,1470.94,1456.28,1467.52,-0.4,0.0
RUT,2019-08-14,罗素2000指数,1509.58,1467.52,1509.58,1465.46,1510.58,-2.85,0.0
RUT,2019-08-13,罗素2000指数,1493.41,1510.58,1522.77,1490.0,1493.46,1.15,0.0
RUT,2019-08-12,罗素2000指数,1512.76,1493.46,1512.76,1491.61,1513.04,-1.29,0.0
RUT,2019-08-09,罗素2000指数,1530.96,1513.04,1530.96,1509.96,1532.13,-1.25,0.0
RUT,2019-08-08,罗素2000指数,1502.32,1532.13,1533.5,1502.32,1500.69,2.1,0.0
RUT,2019-08-07,罗素2000指数,1501.53,1500.69,1504.59,1478.45,1502.09,-0.09,0.0
RUT,2019-08-06,罗素2000指数,1487.68,1502.09,1502.86,1483.4,1487.41,0.99,0.0
RUT,2019-08-05,罗素2000指数,1532.39,1487.41,1532.39,1472.66,1533.66,-3.02,0.0
RUT,2019-08-02,罗素2000指数,1550.46,1533.66,1550.46,1522.37,1550.76,-1.1,0.0
RUT,2019-08-01,罗素2000指数,1574.93,1550.76,1587.81,1546.55,1574.61,-1.51,0.0
RUT,2019-07-31,罗素2000指数,1586.76,1574.61,1599.4,1568.4,1585.6,-0.69,0.0
RUT,2019-07-30,罗素2000指数,1567.65,1585.6,1586.32,1557.97,1569.03,1.06,0.0
RUT,2019-07-29,罗素2000指数,1578.9,1569.03,1580.02,1565.63,1578.97,-0.63,0.0
RUT,2019-07-26,罗素2000指数,1561.93,1578.97,1581.53,1561.93,1561.45,1.12,0.0
RUT,2019-07-25,罗素2000指数,1580.21,1561.45,1580.21,1560.65,1580.42,-1.2,0.0
RUT,2019-07-24,罗素2000指数,1554.09,1580.42,1581.63,1550.57,1554.96,1.64,0.0
RUT,2019-07-23,罗素2000指数,1546.12,1554.96,1555.2,1544.76,1544.78,0.66,0.0
RUT,2019-07-22,罗素2000指数,1549.73,1544.78,1554.29,1543.56,1547.9,-0.2,0.0
RUT,2019-07-19,罗素2000指数,1554.92,1547.9,1561.56,1547.64,1555.62,-0.5,0.0
RUT,2019-07-18,罗素2000指数,1550.32,1555.62,1557.4,1546.02,1550.78,0.31,0.0
RUT,2019-07-17,罗素2000指数,1561.75,1550.78,1561.75,1547.76,1561.99,-0.72,0.0
RUT,2019-07-16,罗素2000指数,1561.49,1561.99,1569.62,1558.24,1561.82,0.01,0.0
RUT,2019-07-15,罗素2000指数,1570.73,1561.82,1573.88,1558.78,1570.0,-0.52,0.0
RUT,2019-07-12,罗素2000指数,1558.65,1570.0,1574.48,1558.65,1557.92,0.78,0.0
RUT,2019-07-11,罗素2000指数,1565.46,1557.92,1567.95,1552.4,1565.05,-0.46,0.0
RUT,2019-07-10,罗素2000指数,1564.65,1565.05,1572.82,1558.8,1562.59,0.16,0.0
RUT,2019-07-09,罗素2000指数,1559.01,1562.59,1562.73,1554.12,1561.39,0.08,0.0
RUT,2019-07-08,罗素2000指数,1574.23,1561.39,1574.23,1559.02,1575.62,-0.9,0.0
RUT,2019-07-05,罗素2000指数,1571.11,1575.62,1575.79,1559.58,1572.12,0.22,0.0
RUT,2019-07-03,罗素2000指数,1562.19,1572.12,1572.12,1562.19,1560.54,0.74,0.0
RUT,2019-07-02,罗素2000指数,1569.53,1560.54,1569.53,1552.94,1569.66,-0.58,0.0
RUT,2019-07-01,罗素2000指数,1574.65,1569.66,1586.77,1562.78,1566.57,0.2,0.0
RUT,2019-06-28,罗素2000指数,1548.12,1566.57,1568.6,1548.12,1546.55,1.29,0.0
RUT,2019-06-27,罗素2000指数,1518.88,1546.55,1546.55,1518.88,1517.78,1.9,0.0
RUT,2019-06-26,罗素2000指数,1523.26,1517.78,1530.13,1517.78,1521.04,-0.21,0.0
RUT,2019-06-25,罗素2000指数,1530.99,1521.04,1533.24,1520.5,1530.08,-0.59,0.0
RUT,2019-06-24,罗素2000指数,1550.1,1530.08,1551.65,1530.08,1549.63,-1.26,0.0
RUT,2019-06-21,罗素2000指数,1561.88,1549.63,1561.88,1546.13,1563.49,-0.89,0.0
RUT,2019-06-20,罗素2000指数,1560.31,1563.49,1570.74,1556.08,1555.58,0.51,0.0
RUT,2019-06-19,罗素2000指数,1550.46,1555.58,1556.45,1547.59,1550.23,0.35,0.0
RUT,2019-06-18,罗素2000指数,1532.87,1550.23,1560.18,1532.87,1532.75,1.14,0.0
RUT,2019-06-17,罗素2000指数,1523.25,1532.75,1538.58,1523.25,1522.5,0.67,0.0
RUT,2019-06-14,罗素2000指数,1535.32,1522.5,1535.32,1522.42,1535.8,-0.87,0.0
RUT,2019-06-13,罗素2000指数,1520.52,1535.8,1536.02,1520.52,1519.79,1.05,0.0
RUT,2019-06-12,罗素2000指数,1518.64,1519.79,1522.0,1512.4,1519.11,0.05,0.0
RUT,2019-06-11,罗素2000指数,1525.03,1519.11,1536.16,1513.21,1523.56,-0.29,0.0
RUT,2019-06-10,罗素2000指数,1516.62,1523.56,1535.64,1516.62,1514.39,0.61,0.0
RUT,2019-06-07,罗素2000指数,1504.68,1514.39,1518.92,1504.68,1503.54,0.72,0.0
RUT,2019-06-06,罗素2000指数,1506.35,1503.54,1508.54,1490.77,1506.79,-0.22,0.0
RUT,2019-06-05,罗素2000指数,1510.1,1506.79,1514.25,1494.08,1508.56,-0.12,0.0
RUT,2019-06-04,罗素2000指数,1475.32,1508.56,1508.65,1475.32,1469.98,2.62,0.0
RUT,2019-06-03,罗素2000指数,1465.88,1469.98,1476.85,1460.49,1465.49,0.31,0.0
RUT,2019-05-31,罗素2000指数,1478.53,1465.49,1478.53,1461.47,1485.53,-1.35,0.0
RUT,2019-05-30,罗素2000指数,1491.85,1485.53,1500.63,1477.99,1489.95,-0.3,0.0
RUT,2019-05-29,罗素2000指数,1503.53,1489.95,1503.53,1481.42,1504.02,-0.94,0.0
RUT,2019-05-28,罗素2000指数,1514.99,1504.02,1520.22,1503.57,1514.11,-0.67,0.0
RUT,2019-05-24,罗素2000指数,1505.88,1514.11,1516.66,1505.76,1501.38,0.85,0.0
RUT,2019-05-23,罗素2000指数,1525.07,1501.38,1525.07,1493.48,1531.63,-1.97,0.0
RUT,2019-05-22,罗素2000指数,1542.58,1531.63,1542.58,1528.36,1545.25,-0.88,0.0
RUT,2019-05-21,罗素2000指数,1529.82,1545.25,1545.98,1529.82,1524.96,1.33,0.0
RUT,2019-05-20,罗素2000指数,1530.25,1524.96,1533.36,1521.63,1535.76,-0.7,0.0
RUT,2019-05-17,罗素2000指数,1555.02,1535.76,1557.55,1534.69,1557.24,-1.38,0.0
RUT,2019-05-16,罗素2000指数,1548.27,1557.24,1567.17,1548.27,1548.27,0.58,0.0
RUT,2019-05-15,罗素2000指数,1541.55,1548.27,1550.02,1529.44,1543.06,0.34,0.0
RUT,2019-05-14,罗素2000指数,1523.81,1543.06,1547.84,1523.81,1523.0,1.32,0.0
RUT,2019-05-13,罗素2000指数,1571.51,1523.0,1571.51,1520.28,1572.99,-3.18,0.0
RUT,2019-05-10,罗素2000指数,1570.0,1572.99,1575.08,1546.14,1570.06,0.19,0.0
RUT,2019-05-09,罗素2000指数,1573.34,1570.06,1573.34,1546.85,1574.97,-0.31,0.0
RUT,2019-05-08,罗素2000指数,1581.59,1574.97,1587.35,1574.85,1582.31,-0.46,0.0
RUT,2019-05-07,罗素2000指数,1611.46,1582.31,1611.46,1571.49,1614.98,-2.02,0.0
RUT,2019-05-06,罗素2000指数,1611.68,1614.98,1618.37,1588.84,1614.02,0.06,0.0
RUT,2019-05-03,罗素2000指数,1584.01,1614.02,1614.02,1584.01,1582.65,1.98,0.0
RUT,2019-05-02,罗素2000指数,1576.0,1582.65,1587.92,1566.46,1576.38,0.4,0.0
RUT,2019-05-01,罗素2000指数,1593.48,1576.38,1595.85,1576.13,1591.21,-0.93,0.0
RUT,2019-04-30,罗素2000指数,1598.55,1591.21,1600.29,1580.9,1598.36,-0.45,0.0
RUT,2019-04-29,罗素2000指数,1591.93,1598.36,1603.08,1591.93,1591.82,0.41,0.0
RUT,2019-04-26,罗素2000指数,1575.66,1591.82,1592.21,1574.06,1575.61,1.03,0.0
RUT,2019-04-25,罗素2000指数,1587.05,1575.61,1587.05,1565.46,1588.13,-0.79,0.0
RUT,2019-04-24,罗素2000指数,1585.11,1588.13,1594.03,1583.36,1585.09,0.19,0.0
RUT,2019-04-23,罗素2000指数,1560.53,1585.09,1587.58,1560.53,1560.04,1.61,0.0
RUT,2019-04-22,罗素2000指数,1565.22,1560.04,1565.22,1554.46,1565.75,-0.36,0.0
RUT,2019-04-18,罗素2000指数,1567.09,1565.75,1569.2,1556.11,1567.6,-0.12,0.0
RUT,2019-04-17,罗素2000指数,1584.13,1567.6,1588.6,1561.57,1582.79,-0.96,0.0
RUT,2019-04-16,罗素2000指数,1580.26,1582.79,1585.43,1579.49,1579.17,0.23,0.0
RUT,2019-04-15,罗素2000指数,1585.17,1579.17,1587.98,1574.73,1584.8,-0.36,0.0
RUT,2019-04-12,罗素2000指数,1581.38,1584.8,1589.73,1580.23,1579.14,0.36,0.0
RUT,2019-04-11,罗素2000指数,1581.93,1579.14,1583.73,1577.37,1581.55,-0.15,0.0
RUT,2019-04-10,罗素2000指数,1560.02,1581.55,1581.65,1560.02,1559.68,1.4,0.0
RUT,2019-04-09,罗素2000指数,1577.51,1559.68,1577.51,1558.39,1579.0,-1.22,0.0
RUT,2019-04-08,罗素2000指数,1581.35,1579.0,1581.35,1571.21,1582.56,-0.22,0.0
RUT,2019-04-05,罗素2000指数,1568.23,1582.56,1582.61,1568.23,1567.49,0.96,0.0
RUT,2019-04-04,罗素2000指数,1561.07,1567.49,1567.5,1558.36,1560.91,0.42,0.0
RUT,2019-04-03,罗素2000指数,1554.88,1560.91,1568.4,1554.88,1553.32,0.49,0.0
RUT,2019-04-02,罗素2000指数,1556.08,1553.32,1556.13,1545.55,1556.06,-0.18,0.0
RUT,2019-04-01,罗素2000指数,1542.89,1556.06,1556.4,1542.89,1539.74,1.06,0.0
RUT,2019-03-29,罗素2000指数,1536.61,1539.74,1546.97,1532.22,1535.1,0.3,0.0
RUT,2019-03-28,罗素2000指数,1522.89,1535.1,1536.44,1520.12,1522.23,0.85,0.0
RUT,2019-03-27,罗素2000指数,1527.97,1522.23,1530.05,1505.76,1528.17,-0.39,0.0
RUT,2019-03-26,罗素2000指数,1513.76,1528.17,1535.87,1513.76,1512.86,1.01,0.0
RUT,2019-03-25,罗素2000指数,1505.87,1512.86,1520.49,1494.99,1505.92,0.46,0.0
RUT,2019-03-22,罗素2000指数,1561.97,1505.92,1561.97,1505.88,1562.41,-3.62,0.0
RUT,2019-03-21,罗素2000指数,1541.83,1562.41,1569.35,1538.36,1543.16,1.25,0.0
RUT,2019-03-20,罗素2000指数,1554.72,1543.16,1561.74,1535.41,1554.98,-0.76,0.0
RUT,2019-03-19,罗素2000指数,1565.53,1554.98,1570.89,1552.66,1563.93,-0.57,0.0
RUT,2019-03-18,罗素2000指数,1553.66,1563.93,1569.06,1552.68,1553.54,0.67,0.0
